Algorithm,Problem,ExecutionId,IndicatorName,IndicatorValue
MOEAD,ZDT2,6,IGD,1.794242571904446
MOEAD,ZDT2,6,HV,0.0
MOEAD,ZDT2,6,Time,9.914016008377075
MOEAD,ZDT2,7,IGD,1.6521298780800262
MOEAD,ZDT2,7,HV,0.0
MOEAD,ZDT2,7,Time,8.72602128982544
MOEAD,ZDT2,8,IGD,1.1920902916983975
MOEAD,ZDT2,8,HV,0.0
MOEAD,ZDT2,8,Time,8.38991665840149
MOEAD,ZDT2,9,IGD,1.1795081558225562
MOEAD,ZDT2,9,HV,0.0
MOEAD,ZDT2,9,Time,8.944503784179688
MOEAD,ZDT2,10,IGD,1.398589069428975
MOEAD,ZDT2,10,HV,0.0
MOEAD,ZDT2,10,Time,8.920135498046875
MOEAD,ZDT2,11,IGD,1.6811013576930316
MOEAD,ZDT2,11,HV,0.0
MOEAD,ZDT2,11,Time,8.530971765518188
MOEAD,ZDT2,12,IGD,1.2734485651671297
MOEAD,ZDT2,12,HV,0.0
MOEAD,ZDT2,12,Time,7.959188461303711
MOEAD,ZDT2,13,IGD,1.687058554596732
MOEAD,ZDT2,13,HV,0.0
MOEAD,ZDT2,13,Time,8.066517114639282
MOEAD,ZDT2,14,IGD,1.9722207379710273
MOEAD,ZDT2,14,HV,0.0
MOEAD,ZDT2,14,Time,8.496980905532837
MOEAD,ZDT2,15,IGD,1.305394380856941
MOEAD,ZDT2,15,HV,0.0
MOEAD,ZDT2,15,Time,9.365278959274292
MOEAD,ZDT2,16,IGD,1.9043244270679531
MOEAD,ZDT2,16,HV,0.0
MOEAD,ZDT2,16,Time,9.148382902145386
MOEAD,ZDT2,17,IGD,1.6162658297660772
MOEAD,ZDT2,17,HV,0.0
MOEAD,ZDT2,17,Time,8.918394565582275
MOEAD,ZDT2,18,IGD,1.5452436810641725
MOEAD,ZDT2,18,HV,0.0
MOEAD,ZDT2,18,Time,8.763325214385986
MOEAD,ZDT2,19,IGD,1.6952342498407929
MOEAD,ZDT2,19,HV,0.0
MOEAD,ZDT2,19,Time,8.336117029190063
MOEAD,ZDT2,20,IGD,1.6105091121565855
MOEAD,ZDT2,20,HV,0.0
MOEAD,ZDT2,20,Time,8.203546524047852
MOEAD,ZDT2,21,IGD,1.6346835716781336
MOEAD,ZDT2,21,HV,0.0
MOEAD,ZDT2,21,Time,8.038793325424194
MOEAD,ZDT2,22,IGD,1.6223581298084815
MOEAD,ZDT2,22,HV,0.0
MOEAD,ZDT2,22,Time,8.89804482460022
MOEAD,ZDT2,23,IGD,1.6717653384657718
MOEAD,ZDT2,23,HV,0.0
MOEAD,ZDT2,23,Time,8.705757856369019
MOEAD,ZDT2,24,IGD,1.2569776408484945
MOEAD,ZDT2,24,HV,0.0
MOEAD,ZDT2,24,Time,8.954315423965454
MOEAD,ZDT2,25,IGD,1.8505800738905878
MOEAD,ZDT2,25,HV,0.0
MOEAD,ZDT2,25,Time,9.15525484085083
MOEAD,ZDT2,26,IGD,1.6422435476631612
MOEAD,ZDT2,26,HV,0.0
MOEAD,ZDT2,26,Time,8.401866436004639
MOEAD,ZDT2,27,IGD,1.7438868826332927
MOEAD,ZDT2,27,HV,0.0
MOEAD,ZDT2,27,Time,8.48532748222351
MOEAD,ZDT2,28,IGD,1.4525717703893515
MOEAD,ZDT2,28,HV,0.0
MOEAD,ZDT2,28,Time,8.272456169128418
MOEAD,ZDT2,29,IGD,1.7209741946484038
MOEAD,ZDT2,29,HV,0.0
MOEAD,ZDT2,29,Time,8.19071340560913
MOEAD,ZDT6,0,IGD,0.526792268121044
MOEAD,ZDT6,0,HV,0.014462855731545567
MOEAD,ZDT6,0,Time,5.502990961074829
MOEAD,ZDT6,1,IGD,1.752366029498311
MOEAD,ZDT6,1,HV,0.0
MOEAD,ZDT6,1,Time,5.740758180618286
MOEAD,ZDT6,2,IGD,0.2040430789418047
MOEAD,ZDT6,2,HV,0.19071143093601547
MOEAD,ZDT6,2,Time,5.701699733734131
MOEAD,ZDT6,3,IGD,0.7887222419336208
MOEAD,ZDT6,3,HV,1.1721105434787022e-05
MOEAD,ZDT6,3,Time,5.778309345245361
MOEAD,ZDT6,4,IGD,0.7872720073373426
MOEAD,ZDT6,4,HV,2.6384347478163254e-05
MOEAD,ZDT6,4,Time,6.200464248657227
MOEAD,ZDT6,5,IGD,0.0314221248702722
MOEAD,ZDT6,5,HV,0.29199741462896245
MOEAD,ZDT6,5,Time,6.537089586257935
MOEAD,ZDT6,6,IGD,1.6806309582341927
MOEAD,ZDT6,6,HV,0.0
MOEAD,ZDT6,6,Time,6.027887344360352
MOEAD,ZDT6,7,IGD,1.6922426683156107
MOEAD,ZDT6,7,HV,0.0
MOEAD,ZDT6,7,Time,6.039122104644775
MOEAD,ZDT6,8,IGD,0.7185656503905391
MOEAD,ZDT6,8,HV,0.006473371922141686
MOEAD,ZDT6,8,Time,6.107086896896362
MOEAD,ZDT6,9,IGD,1.244774401290508
MOEAD,ZDT6,9,HV,0.0
MOEAD,ZDT6,9,Time,6.0933427810668945
MOEAD,ZDT6,10,IGD,0.42409811455715296
MOEAD,ZDT6,10,HV,0.09204369265009778
MOEAD,ZDT6,10,Time,5.977762699127197
MOEAD,ZDT6,11,IGD,0.47132347611893244
MOEAD,ZDT6,11,HV,0.0801985632195624
MOEAD,ZDT6,11,Time,5.625538349151611
MOEAD,ZDT6,12,IGD,1.5049940300927447
MOEAD,ZDT6,12,HV,0.0
MOEAD,ZDT6,12,Time,5.624547958374023
MOEAD,ZDT6,13,IGD,0.08343042384159213
MOEAD,ZDT6,13,HV,0.25143013048829393
MOEAD,ZDT6,13,Time,6.200748920440674
MOEAD,ZDT6,14,IGD,1.8743797368470856
MOEAD,ZDT6,14,HV,0.0
MOEAD,ZDT6,14,Time,5.8511340618133545
MOEAD,ZDT6,15,IGD,0.2345584501538714
MOEAD,ZDT6,15,HV,0.18107174567680537
MOEAD,ZDT6,15,Time,5.717791795730591
MOEAD,ZDT6,16,IGD,1.1954695748408335
MOEAD,ZDT6,16,HV,0.0
MOEAD,ZDT6,16,Time,6.06266188621521
MOEAD,ZDT6,17,IGD,0.7916071232900179
MOEAD,ZDT6,17,HV,0.0
MOEAD,ZDT6,17,Time,5.6826441287994385
MOEAD,ZDT6,18,IGD,0.7916071232900179
MOEAD,ZDT6,18,HV,0.0
MOEAD,ZDT6,18,Time,5.800867557525635
MOEAD,ZDT6,19,IGD,0.26667597118848224
MOEAD,ZDT6,19,HV,0.1723283266951586
MOEAD,ZDT6,19,Time,5.545675754547119
MOEAD,ZDT6,20,IGD,0.04583163881565603
MOEAD,ZDT6,20,HV,0.27703429126368195
MOEAD,ZDT6,20,Time,5.5192015171051025
MOEAD,ZDT6,21,IGD,0.1116955952925035
MOEAD,ZDT6,21,HV,0.23731629736077284
MOEAD,ZDT6,21,Time,5.691943168640137
MOEAD,ZDT6,22,IGD,1.75907113968071
MOEAD,ZDT6,22,HV,0.0
MOEAD,ZDT6,22,Time,5.780360221862793
MOEAD,ZDT6,23,IGD,0.5948290552149722
MOEAD,ZDT6,23,HV,0.027014956576151217
MOEAD,ZDT6,23,Time,6.037506341934204
MOEAD,ZDT6,24,IGD,0.2285007278627411
MOEAD,ZDT6,24,HV,0.15971299080672974
MOEAD,ZDT6,24,Time,5.800346612930298
MOEAD,ZDT6,25,IGD,1.383824400894361
MOEAD,ZDT6,25,HV,0.0
MOEAD,ZDT6,25,Time,5.882474660873413
MOEAD,ZDT6,26,IGD,0.013665555257928588
MOEAD,ZDT6,26,HV,0.31740332916560215
MOEAD,ZDT6,26,Time,5.474512338638306
MOEAD,ZDT6,27,IGD,2.0478941965884836
MOEAD,ZDT6,27,HV,0.0
MOEAD,ZDT6,27,Time,5.945057153701782
MOEAD,ZDT6,28,IGD,0.08765406755557217
MOEAD,ZDT6,28,HV,0.24722006391521142
MOEAD,ZDT6,28,Time,5.904788017272949
MOEAD,ZDT6,29,IGD,0.27656274004074377
MOEAD,ZDT6,29,HV,0.16296719369794802
MOEAD,ZDT6,29,Time,5.724401950836182
OMOPSO,Srinivas,0,IGD,0.05280743033479119
OMOPSO,Srinivas,0,HV,0.0
OMOPSO,Srinivas,0,Time,53.45876693725586
OMOPSO,Srinivas,1,IGD,0.05257498710095273
OMOPSO,Srinivas,1,HV,0.0
OMOPSO,Srinivas,1,Time,46.928730964660645
OMOPSO,Srinivas,2,IGD,0.05017727663283476
OMOPSO,Srinivas,2,HV,0.0
OMOPSO,Srinivas,2,Time,37.337743043899536
OMOPSO,Srinivas,3,IGD,0.05093681635683333
OMOPSO,Srinivas,3,HV,0.0
OMOPSO,Srinivas,3,Time,39.1621527671814
OMOPSO,Srinivas,4,IGD,0.04850004227535281
OMOPSO,Srinivas,4,HV,0.0
OMOPSO,Srinivas,4,Time,47.605501890182495
OMOPSO,Srinivas,5,IGD,0.0507290801252345
OMOPSO,Srinivas,5,HV,0.0
OMOPSO,Srinivas,5,Time,57.949992179870605
OMOPSO,Srinivas,6,IGD,0.050803397199811834
OMOPSO,Srinivas,6,HV,0.0
OMOPSO,Srinivas,6,Time,45.04540991783142
OMOPSO,Srinivas,7,IGD,0.05142277071171838
OMOPSO,Srinivas,7,HV,0.0
OMOPSO,Srinivas,7,Time,48.941046476364136
OMOPSO,Srinivas,8,IGD,0.047457163927072964
OMOPSO,Srinivas,8,HV,0.0
OMOPSO,Srinivas,8,Time,44.63940787315369
OMOPSO,Srinivas,9,IGD,0.05037665554164748
OMOPSO,Srinivas,9,HV,0.0
OMOPSO,Srinivas,9,Time,41.27108716964722
OMOPSO,Srinivas,10,IGD,0.052313260283026596
OMOPSO,Srinivas,10,HV,0.0
OMOPSO,Srinivas,10,Time,48.85992193222046
OMOPSO,Srinivas,11,IGD,0.051854519062770915
OMOPSO,Srinivas,11,HV,0.0
OMOPSO,Srinivas,11,Time,45.575817346572876
OMOPSO,Srinivas,12,IGD,0.04950542381666604
OMOPSO,Srinivas,12,HV,0.0
OMOPSO,Srinivas,12,Time,45.01985812187195
OMOPSO,Srinivas,13,IGD,0.05199533828460982
OMOPSO,Srinivas,13,HV,0.0
OMOPSO,Srinivas,13,Time,48.51208782196045
OMOPSO,Srinivas,14,IGD,0.04935457565758403
OMOPSO,Srinivas,14,HV,0.0
OMOPSO,Srinivas,14,Time,48.06159996986389
OMOPSO,Srinivas,15,IGD,0.05015686861753232
OMOPSO,Srinivas,15,HV,0.0
OMOPSO,Srinivas,15,Time,43.9136323928833
OMOPSO,Srinivas,16,IGD,0.04814975025771425
OMOPSO,Srinivas,16,HV,0.0
OMOPSO,Srinivas,16,Time,42.49527716636658
OMOPSO,Srinivas,17,IGD,0.05118312825006529
OMOPSO,Srinivas,17,HV,0.0
OMOPSO,Srinivas,17,Time,46.89052152633667
OMOPSO,Srinivas,18,IGD,0.05106069627671076
OMOPSO,Srinivas,18,HV,0.0
OMOPSO,Srinivas,18,Time,43.072636127471924
OMOPSO,Srinivas,19,IGD,0.05599617432345036
OMOPSO,Srinivas,19,HV,0.0
OMOPSO,Srinivas,19,Time,44.97382116317749
OMOPSO,Srinivas,20,IGD,0.05190556587200884
OMOPSO,Srinivas,20,HV,0.0
OMOPSO,Srinivas,20,Time,42.852091550827026
OMOPSO,Srinivas,21,IGD,0.05359528331956713
OMOPSO,Srinivas,21,HV,0.0
OMOPSO,Srinivas,21,Time,41.645429372787476
OMOPSO,Srinivas,22,IGD,0.04905038631520228
OMOPSO,Srinivas,22,HV,0.0
OMOPSO,Srinivas,22,Time,48.215309858322144
OMOPSO,Srinivas,23,IGD,0.0527795442878964
OMOPSO,Srinivas,23,HV,0.0
OMOPSO,Srinivas,23,Time,42.45229935646057
OMOPSO,Srinivas,24,IGD,0.05085547620167382
OMOPSO,Srinivas,24,HV,0.0
OMOPSO,Srinivas,24,Time,47.495065212249756
OMOPSO,Srinivas,25,IGD,0.05159666790830681
OMOPSO,Srinivas,25,HV,0.0
OMOPSO,Srinivas,25,Time,47.46202564239502
OMOPSO,Srinivas,26,IGD,0.04697531098854023
OMOPSO,Srinivas,26,HV,0.0
OMOPSO,Srinivas,26,Time,52.181350231170654
OMOPSO,Srinivas,27,IGD,0.04893221557625837
OMOPSO,Srinivas,27,HV,0.0
OMOPSO,Srinivas,27,Time,44.081586837768555
OMOPSO,Srinivas,28,IGD,0.05057336311610365
OMOPSO,Srinivas,28,HV,0.0
OMOPSO,Srinivas,28,Time,51.29815316200256
OMOPSO,Srinivas,29,IGD,0.048964631085968296
OMOPSO,Srinivas,29,HV,0.0
OMOPSO,Srinivas,29,Time,47.586371660232544
OMOPSO,ZDT1,0,IGD,0.003983860279216125
OMOPSO,ZDT1,0,HV,0.6613018759003544
OMOPSO,ZDT1,0,Time,6.014827728271484
OMOPSO,ZDT1,1,IGD,0.0040498823690827525
OMOPSO,ZDT1,1,HV,0.6611989655144868
OMOPSO,ZDT1,1,Time,6.411742687225342
OMOPSO,ZDT1,2,IGD,0.003916411065980138
OMOPSO,ZDT1,2,HV,0.661477051601339
OMOPSO,ZDT1,2,Time,6.215719699859619
OMOPSO,ZDT1,3,IGD,0.004034879019898727
OMOPSO,ZDT1,3,HV,0.6610958123572812
OMOPSO,ZDT1,3,Time,6.128087043762207
OMOPSO,ZDT1,4,IGD,0.003940492480786101
OMOPSO,ZDT1,4,HV,0.661527603443073
OMOPSO,ZDT1,4,Time,5.88994574546814
OMOPSO,ZDT1,5,IGD,0.004395826583793373
OMOPSO,ZDT1,5,HV,0.6601406904726832
OMOPSO,ZDT1,5,Time,5.767696380615234
OMOPSO,ZDT1,6,IGD,0.003947514238662794
OMOPSO,ZDT1,6,HV,0.6613999557433327
OMOPSO,ZDT1,6,Time,6.503369569778442
OMOPSO,ZDT1,7,IGD,0.004014514674205094
OMOPSO,ZDT1,7,HV,0.6610101952217449
OMOPSO,ZDT1,7,Time,7.170722007751465
OMOPSO,ZDT1,8,IGD,0.003939215344462987
OMOPSO,ZDT1,8,HV,0.6613332408608917
OMOPSO,ZDT1,8,Time,5.931460857391357
OMOPSO,ZDT1,9,IGD,0.004360981552998502
OMOPSO,ZDT1,9,HV,0.6601556094671257
OMOPSO,ZDT1,9,Time,5.884290456771851
OMOPSO,ZDT1,10,IGD,0.0039144340640514105
OMOPSO,ZDT1,10,HV,0.6614656917037331
OMOPSO,ZDT1,10,Time,6.359203338623047
OMOPSO,ZDT1,11,IGD,0.004037768467434895
OMOPSO,ZDT1,11,HV,0.6612136981781651
OMOPSO,ZDT1,11,Time,6.216089487075806
OMOPSO,ZDT1,12,IGD,0.004123371477508659
OMOPSO,ZDT1,12,HV,0.6608034853175614
OMOPSO,ZDT1,12,Time,6.123051643371582
OMOPSO,ZDT1,13,IGD,0.004223759471127137
OMOPSO,ZDT1,13,HV,0.6606421906497479
OMOPSO,ZDT1,13,Time,5.9301629066467285
OMOPSO,ZDT1,14,IGD,0.004214271137647605
OMOPSO,ZDT1,14,HV,0.6606524651405125
OMOPSO,ZDT1,14,Time,5.668613910675049
OMOPSO,ZDT1,15,IGD,0.004056151055368619
OMOPSO,ZDT1,15,HV,0.6610684253749062
OMOPSO,ZDT1,15,Time,5.722257137298584
OMOPSO,ZDT1,16,IGD,0.004078213769716087
OMOPSO,ZDT1,16,HV,0.6610888072273171
OMOPSO,ZDT1,16,Time,5.685676336288452
OMOPSO,ZDT1,17,IGD,0.0040133245889084025
OMOPSO,ZDT1,17,HV,0.6612662734792812
OMOPSO,ZDT1,17,Time,5.969699382781982
OMOPSO,ZDT1,18,IGD,0.004101905597036798
OMOPSO,ZDT1,18,HV,0.6608796589445417
OMOPSO,ZDT1,18,Time,5.801523447036743
OMOPSO,ZDT1,19,IGD,0.003959487269937567
OMOPSO,ZDT1,19,HV,0.6613860191425928
OMOPSO,ZDT1,19,Time,6.9103124141693115
OMOPSO,ZDT1,20,IGD,0.004121066592501423
OMOPSO,ZDT1,20,HV,0.6607529835809612
OMOPSO,ZDT1,20,Time,5.844274282455444
OMOPSO,ZDT1,21,IGD,0.003937782361786664
OMOPSO,ZDT1,21,HV,0.661455574327095
OMOPSO,ZDT1,21,Time,5.8936848640441895
OMOPSO,ZDT1,22,IGD,0.004203811785980915
OMOPSO,ZDT1,22,HV,0.6606148543496294
OMOPSO,ZDT1,22,Time,5.6241607666015625
OMOPSO,ZDT1,23,IGD,0.003941636848996601
OMOPSO,ZDT1,23,HV,0.6615386833679167
OMOPSO,ZDT1,23,Time,5.969062328338623
OMOPSO,ZDT1,24,IGD,0.003903527375599266
OMOPSO,ZDT1,24,HV,0.6616502432083925
OMOPSO,ZDT1,24,Time,6.138039827346802
OMOPSO,ZDT1,25,IGD,0.004108793185525621
OMOPSO,ZDT1,25,HV,0.6610561710483928
OMOPSO,ZDT1,25,Time,5.733113765716553
OMOPSO,ZDT1,26,IGD,0.0042074572067569435
OMOPSO,ZDT1,26,HV,0.6607627769328972
OMOPSO,ZDT1,26,Time,5.867892503738403
OMOPSO,ZDT1,27,IGD,0.004305328898944624
OMOPSO,ZDT1,27,HV,0.6603287356806437
OMOPSO,ZDT1,27,Time,5.566802024841309
OMOPSO,ZDT1,28,IGD,0.00394425031470923
OMOPSO,ZDT1,28,HV,0.6614918359222849
OMOPSO,ZDT1,28,Time,5.833456993103027
OMOPSO,ZDT1,29,IGD,0.004116249314591359
OMOPSO,ZDT1,29,HV,0.6609388262125011
OMOPSO,ZDT1,29,Time,5.8618550300598145
OMOPSO,ZDT2,0,IGD,0.004914576662959021
OMOPSO,ZDT2,0,HV,0.328375616459509
OMOPSO,ZDT2,0,Time,5.875722885131836
OMOPSO,ZDT2,1,IGD,0.005150097018239581
OMOPSO,ZDT2,1,HV,0.32798792503331653
OMOPSO,ZDT2,1,Time,5.582016229629517
OMOPSO,ZDT2,2,IGD,0.004906661787757205
OMOPSO,ZDT2,2,HV,0.3285464498195704
OMOPSO,ZDT2,2,Time,5.978148937225342
OMOPSO,ZDT2,3,IGD,0.004996948556178339
OMOPSO,ZDT2,3,HV,0.32823683122701885
OMOPSO,ZDT2,3,Time,5.248046636581421
OMOPSO,ZDT2,4,IGD,0.005034950611684035
OMOPSO,ZDT2,4,HV,0.3282485279278304
OMOPSO,ZDT2,4,Time,6.298541784286499
OMOPSO,ZDT2,5,IGD,0.00488463554334079
OMOPSO,ZDT2,5,HV,0.32843455163095064
OMOPSO,ZDT2,5,Time,5.859866619110107
OMOPSO,ZDT2,6,IGD,0.004873904922102602
OMOPSO,ZDT2,6,HV,0.32840918129348057
OMOPSO,ZDT2,6,Time,7.2169129848480225
OMOPSO,ZDT2,7,IGD,0.004885408831931665
OMOPSO,ZDT2,7,HV,0.3284994879465831
OMOPSO,ZDT2,7,Time,5.986699342727661
OMOPSO,ZDT2,8,IGD,0.004821067598521977
OMOPSO,ZDT2,8,HV,0.3285881680728142
OMOPSO,ZDT2,8,Time,5.662761211395264
OMOPSO,ZDT2,9,IGD,0.004957813328043082
OMOPSO,ZDT2,9,HV,0.3283181445008025
OMOPSO,ZDT2,9,Time,6.055485486984253
OMOPSO,ZDT2,10,IGD,0.004838474493873152
OMOPSO,ZDT2,10,HV,0.32855917724265493
OMOPSO,ZDT2,10,Time,5.67076301574707
OMOPSO,ZDT2,11,IGD,0.004840332344120707
OMOPSO,ZDT2,11,HV,0.3285555852037868
OMOPSO,ZDT2,11,Time,5.460521459579468
OMOPSO,ZDT2,12,IGD,0.004920137231245953
OMOPSO,ZDT2,12,HV,0.32844214565661617
OMOPSO,ZDT2,12,Time,5.307018041610718
OMOPSO,ZDT2,13,IGD,0.0049440638731621965
OMOPSO,ZDT2,13,HV,0.32820694336996825
OMOPSO,ZDT2,13,Time,6.179647445678711
OMOPSO,ZDT2,14,IGD,0.0049283789986904
OMOPSO,ZDT2,14,HV,0.3282987982829235
OMOPSO,ZDT2,14,Time,5.567092418670654
OMOPSO,ZDT2,15,IGD,0.005089961137685373
OMOPSO,ZDT2,15,HV,0.3279126630288082
OMOPSO,ZDT2,15,Time,5.058902263641357
OMOPSO,ZDT2,16,IGD,0.004927603139832925
OMOPSO,ZDT2,16,HV,0.32830253000660875
OMOPSO,ZDT2,16,Time,5.24614691734314
OMOPSO,ZDT2,17,IGD,0.004916672032277589
OMOPSO,ZDT2,17,HV,0.32843189577548637
OMOPSO,ZDT2,17,Time,8.326758861541748
OMOPSO,ZDT2,18,IGD,0.004891567847142404
OMOPSO,ZDT2,18,HV,0.32839199239200373
OMOPSO,ZDT2,18,Time,5.261340379714966
OMOPSO,ZDT2,19,IGD,0.004934471480311563
OMOPSO,ZDT2,19,HV,0.32838580215344226
OMOPSO,ZDT2,19,Time,5.376993417739868
OMOPSO,ZDT2,20,IGD,0.004946298266021006
OMOPSO,ZDT2,20,HV,0.3281919768398532
OMOPSO,ZDT2,20,Time,5.505627155303955
OMOPSO,ZDT2,21,IGD,0.0049255911986544575
OMOPSO,ZDT2,21,HV,0.3284521289399653
OMOPSO,ZDT2,21,Time,5.685942888259888
OMOPSO,ZDT2,22,IGD,0.0049095383508966466
OMOPSO,ZDT2,22,HV,0.32847370304870394
OMOPSO,ZDT2,22,Time,5.513037204742432
OMOPSO,ZDT2,23,IGD,0.0053177619818208155
OMOPSO,ZDT2,23,HV,0.3276595014237022
OMOPSO,ZDT2,23,Time,5.359333038330078
OMOPSO,ZDT2,24,IGD,0.00488583663323374
OMOPSO,ZDT2,24,HV,0.3285206998810846
OMOPSO,ZDT2,24,Time,5.5200581550598145
OMOPSO,ZDT2,25,IGD,0.004916953832285057
OMOPSO,ZDT2,25,HV,0.328367120265151
OMOPSO,ZDT2,25,Time,5.913646459579468
OMOPSO,ZDT2,26,IGD,0.004941812964334433
OMOPSO,ZDT2,26,HV,0.3283056843352567
OMOPSO,ZDT2,26,Time,5.522712469100952
OMOPSO,ZDT2,27,IGD,0.0050047193906645965
OMOPSO,ZDT2,27,HV,0.3279125965253409
OMOPSO,ZDT2,27,Time,5.379962682723999
OMOPSO,ZDT2,28,IGD,0.004870370512177564
OMOPSO,ZDT2,28,HV,0.3284822427985857
OMOPSO,ZDT2,28,Time,5.485506296157837
OMOPSO,ZDT2,29,IGD,0.004821518536236101
OMOPSO,ZDT2,29,HV,0.3286014883285818
OMOPSO,ZDT2,29,Time,5.8063249588012695
OMOPSO,ZDT6,0,IGD,0.0033892529182855354
OMOPSO,ZDT6,0,HV,0.32874653998209924
OMOPSO,ZDT6,0,Time,2.9591734409332275
OMOPSO,ZDT6,1,IGD,0.003478319771817473
OMOPSO,ZDT6,1,HV,0.3286310379892946
OMOPSO,ZDT6,1,Time,2.654290199279785
OMOPSO,ZDT6,2,IGD,0.00343993108596286
OMOPSO,ZDT6,2,HV,0.32868098012093827
OMOPSO,ZDT6,2,Time,2.535520553588867
OMOPSO,ZDT6,3,IGD,0.003440765247341213
OMOPSO,ZDT6,3,HV,0.3286874005027498
OMOPSO,ZDT6,3,Time,2.541576623916626
OMOPSO,ZDT6,4,IGD,0.0034429959173128254
OMOPSO,ZDT6,4,HV,0.3286636146568739
OMOPSO,ZDT6,4,Time,2.824146270751953
OMOPSO,ZDT6,5,IGD,0.003395292410207022
OMOPSO,ZDT6,5,HV,0.3287303746497386
OMOPSO,ZDT6,5,Time,3.5783872604370117
OMOPSO,ZDT6,6,IGD,0.0033904803288051983
OMOPSO,ZDT6,6,HV,0.3287443372244991
OMOPSO,ZDT6,6,Time,2.8506460189819336
OMOPSO,ZDT6,7,IGD,0.0034000185362311228
OMOPSO,ZDT6,7,HV,0.3287257135231468
OMOPSO,ZDT6,7,Time,2.885688543319702
OMOPSO,ZDT6,8,IGD,0.003439541558189197
OMOPSO,ZDT6,8,HV,0.3286668207618144
OMOPSO,ZDT6,8,Time,2.7933883666992188
OMOPSO,ZDT6,9,IGD,0.0033940705525967074
OMOPSO,ZDT6,9,HV,0.32874548995273545
OMOPSO,ZDT6,9,Time,2.8355252742767334
OMOPSO,ZDT6,10,IGD,0.0034075440333501423
OMOPSO,ZDT6,10,HV,0.3287081915312778
OMOPSO,ZDT6,10,Time,2.750260591506958
OMOPSO,ZDT6,11,IGD,0.00337436952289206
OMOPSO,ZDT6,11,HV,0.32874879892503667
OMOPSO,ZDT6,11,Time,2.659179449081421
OMOPSO,ZDT6,12,IGD,0.003386245870750699
OMOPSO,ZDT6,12,HV,0.3287405798368132
OMOPSO,ZDT6,12,Time,2.5209789276123047
OMOPSO,ZDT6,13,IGD,0.0033908367330050637
OMOPSO,ZDT6,13,HV,0.3287412398091959
OMOPSO,ZDT6,13,Time,2.661267042160034
OMOPSO,ZDT6,14,IGD,0.003474386180977669
OMOPSO,ZDT6,14,HV,0.32863068054403444
OMOPSO,ZDT6,14,Time,2.7489397525787354
OMOPSO,ZDT6,15,IGD,0.00338236426447385
OMOPSO,ZDT6,15,HV,0.32874437374377385
OMOPSO,ZDT6,15,Time,4.824804067611694
OMOPSO,ZDT6,16,IGD,0.003418719741859461
OMOPSO,ZDT6,16,HV,0.32870055640986123
OMOPSO,ZDT6,16,Time,2.6658682823181152
OMOPSO,ZDT6,17,IGD,0.0034731327284312943
OMOPSO,ZDT6,17,HV,0.32865675762415514
OMOPSO,ZDT6,17,Time,2.6076858043670654
OMOPSO,ZDT6,18,IGD,0.0034319506248895867
OMOPSO,ZDT6,18,HV,0.32869074016527633
OMOPSO,ZDT6,18,Time,2.5538737773895264
OMOPSO,ZDT6,19,IGD,0.0033970696550729472
OMOPSO,ZDT6,19,HV,0.32873160092173803
OMOPSO,ZDT6,19,Time,2.6477346420288086
OMOPSO,ZDT6,20,IGD,0.0034244337247259643
OMOPSO,ZDT6,20,HV,0.32871118922979287
OMOPSO,ZDT6,20,Time,2.5592381954193115
OMOPSO,ZDT6,21,IGD,0.003406736269042602
OMOPSO,ZDT6,21,HV,0.3287143224478768
OMOPSO,ZDT6,21,Time,2.650700330734253
OMOPSO,ZDT6,22,IGD,0.003413407095585673
OMOPSO,ZDT6,22,HV,0.3287311608141572
OMOPSO,ZDT6,22,Time,2.577623128890991
OMOPSO,ZDT6,23,IGD,0.0033841216826328182
OMOPSO,ZDT6,23,HV,0.32873639722898523
OMOPSO,ZDT6,23,Time,2.713961601257324
OMOPSO,ZDT6,24,IGD,0.0035437953165984963
OMOPSO,ZDT6,24,HV,0.3285578272368292
OMOPSO,ZDT6,24,Time,2.690006971359253
OMOPSO,ZDT6,25,IGD,0.003469771660546551
OMOPSO,ZDT6,25,HV,0.3286593714930449
OMOPSO,ZDT6,25,Time,2.6800787448883057
OMOPSO,ZDT6,26,IGD,0.003457344928074374
OMOPSO,ZDT6,26,HV,0.3286526073382172
OMOPSO,ZDT6,26,Time,2.6212892532348633
OMOPSO,ZDT6,27,IGD,0.0033922416299519745
OMOPSO,ZDT6,27,HV,0.32873342871575456
OMOPSO,ZDT6,27,Time,2.6609926223754883
OMOPSO,ZDT6,28,IGD,0.0035324250650056763
OMOPSO,ZDT6,28,HV,0.32859018932620554
OMOPSO,ZDT6,28,Time,2.5968215465545654
OMOPSO,ZDT6,29,IGD,0.003492893910594814
OMOPSO,ZDT6,29,HV,0.32863460509816356
OMOPSO,ZDT6,29,Time,2.6048965454101562
